source_abs;target_abs;kind;collision;status;detail
/mnt/synology/video/Детское/Смешарики/Сезон 1/114.mp4;/mnt/synology/video/Kids/TV Shows/Смешарики (2004) {tvdb-265448}/Season 01/Смешарики (2004) - s01e114.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Смешарики/Сезон 1/115.mp4;/mnt/synology/video/Kids/TV Shows/Смешарики (2004) {tvdb-265448}/Season 01/Смешарики (2004) - s01e115.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Смешарики/Сезон 1/116.mp4;/mnt/synology/video/Kids/TV Shows/Smeshariki (2004) {tvdb-265448}/Season 01/Smeshariki (2004) - s01e116.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Смешарики/Сезон 1/117.mp4;/mnt/synology/video/Kids/TV Shows/Смешарики (2004) {tvdb-265448}/Season 01/Смешарики (2004) - s01e117.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Смешарики/Сезон 1/118.mp4;/mnt/synology/video/Kids/TV Shows/Смешарики (2004) {tvdb-265448}/Season 01/Смешарики (2004) - s01e118.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Смешарики/Сезон 1/119.mp4;/mnt/synology/video/Kids/TV Shows/Smeshariki (2004) {tvdb-265448}/Season 01/Smeshariki (2004) - s01e119.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Смешарики/Сезон 1/11.mp4;/mnt/synology/video/Kids/TV Shows/Смешарики (2004) {tvdb-265448}/Season 01/Смешарики (2004) - s01e11.mp4;tv_show;yes;skipped_collision;
/mnt/synology/video/Детское/Смешарики/Сезон 1/120.mp4;/mnt/synology/video/Kids/TV Shows/Смешарики (2004) {tvdb-265448}/Season 01/Смешарики (2004) - s01e120.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Смешарики/Сезон 1/121.mp4;/mnt/synology/video/Kids/TV Shows/Смешарики (2004) {tvdb-265448}/Season 01/Смешарики (2004) - s01e121.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Смешарики/Сезон 1/122.mp4;/mnt/synology/video/Kids/TV Shows/Смешарики (2004) {tvdb-265448}/Season 01/Смешарики (2004) - s01e122.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Смешарики/Сезон 1/123.mp4;/mnt/synology/video/Kids/TV Shows/Смешарики (2004) {tvdb-265448}/Season 01/Смешарики (2004) - s01e123.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Смешарики/Сезон 1/124.mp4;/mnt/synology/video/Kids/TV Shows/Смешарики (2004) {tvdb-265448}/Season 01/Смешарики (2004) - s01e124.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Смешарики/Сезон 1/125.mp4;/mnt/synology/video/Kids/TV Shows/Смешарики (2004) {tvdb-265448}/Season 01/Смешарики (2004) - s01e125.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Смешарики/Сезон 1/126.mp4;/mnt/synology/video/Kids/TV Shows/Смешарики (2004) {tvdb-265448}/Season 01/Смешарики (2004) - s01e126.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Смешарики/Сезон 1/127-129.mp4;/mnt/synology/video/Kids/TV Shows/Smeshariki (2004) {tvdb-265448}/Season 01/Smeshariki (2004) - s01e127.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Смешарики/Сезон 1/12.mp4;/mnt/synology/video/Kids/TV Shows/Смешарики (2004) {tvdb-265448}/Season 01/Смешарики (2004) - s01e12.mp4;tv_show;yes;skipped_collision;
/mnt/synology/video/Детское/Смешарики/Сезон 1/130.mp4;/mnt/synology/video/Kids/TV Shows/Смешарики (2004) {tvdb-265448}/Season 01/Смешарики (2004) - s01e130.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Смешарики/Сезон 1/131.mp4;/mnt/synology/video/Kids/TV Shows/Смешарики (2004) {tvdb-265448}/Season 01/Смешарики (2004) - s01e131.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Смешарики/Сезон 1/132.mp4;/mnt/synology/video/Kids/TV Shows/Смешарики (2004) {tvdb-265448}/Season 01/Смешарики (2004) - s01e132.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Смешарики/Сезон 1/133.mp4;/mnt/synology/video/Kids/TV Shows/Смешарики (2004) {tvdb-265448}/Season 01/Смешарики (2004) - s01e133.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Смешарики/Сезон 1/134.mp4;/mnt/synology/video/Kids/TV Shows/Смешарики (2004) {tvdb-265448}/Season 01/Смешарики (2004) - s01e134.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Смешарики/Сезон 1/135.mp4;/mnt/synology/video/Kids/TV Shows/Смешарики (2004) {tvdb-265448}/Season 01/Смешарики (2004) - s01e135.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Смешарики/Сезон 1/136.mp4;/mnt/synology/video/Kids/TV Shows/Смешарики (2004) {tvdb-265448}/Season 01/Смешарики (2004) - s01e136.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Смешарики/Сезон 1/137.mp4;/mnt/synology/video/Kids/TV Shows/Смешарики (2004) {tvdb-265448}/Season 01/Смешарики (2004) - s01e137.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Смешарики/Сезон 1/138.mp4;/mnt/synology/video/Kids/TV Shows/Смешарики (2004) {tvdb-265448}/Season 01/Смешарики (2004) - s01e138.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Смешарики/Сезон 1/139.mp4;/mnt/synology/video/Kids/TV Shows/Смешарики (2004) {tvdb-265448}/Season 01/Смешарики (2004) - s01e139.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Смешарики/Сезон 1/13.mp4;/mnt/synology/video/Kids/TV Shows/Смешарики (2004) {tvdb-265448}/Season 01/Смешарики (2004) - s01e13.mp4;tv_show;yes;skipped_collision;
/mnt/synology/video/Детское/Смешарики/Сезон 1/140.mp4;/mnt/synology/video/Kids/TV Shows/Smeshariki (2004) {tvdb-265448}/Season 01/Smeshariki (2004) - s01e140.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Смешарики/Сезон 1/141.mp4;/mnt/synology/video/Kids/TV Shows/Смешарики (2004) {tvdb-265448}/Season 01/Смешарики (2004) - s01e141.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Смешарики/Сезон 1/142.mp4;/mnt/synology/video/Kids/TV Shows/Смешарики (2004) {tvdb-265448}/Season 01/Смешарики (2004) - s01e142.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Смешарики/Сезон 1/143-144.mp4;/mnt/synology/video/Kids/TV Shows/Смешарики (2004) {tvdb-265448}/Season 01/Смешарики (2004) - s01e143.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Смешарики/Сезон 1/145.mp4;/mnt/synology/video/Kids/TV Shows/Смешарики (2004) {tvdb-265448}/Season 01/Смешарики (2004) - s01e145.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Смешарики/Сезон 1/146.mp4;/mnt/synology/video/Kids/TV Shows/Смешарики (2004) {tvdb-265448}/Season 01/Смешарики (2004) - s01e146.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Смешарики/Сезон 1/147.mp4;/mnt/synology/video/Kids/TV Shows/Смешарики (2004) {tvdb-265448}/Season 01/Смешарики (2004) - s01e147.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Смешарики/Сезон 1/148.mp4;/mnt/synology/video/Kids/TV Shows/Смешарики (2004) {tvdb-265448}/Season 01/Смешарики (2004) - s01e148.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Смешарики/Сезон 1/149-150.mp4;/mnt/synology/video/Kids/TV Shows/Смешарики (2004) {tvdb-265448}/Season 01/Смешарики (2004) - s01e149.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Смешарики/Сезон 1/14.mp4;/mnt/synology/video/Kids/TV Shows/Смешарики (2004) {tvdb-265448}/Season 01/Смешарики (2004) - s01e14.mp4;tv_show;yes;skipped_collision;
/mnt/synology/video/Детское/Смешарики/Сезон 1/151-152.mp4;/mnt/synology/video/Kids/TV Shows/Смешарики (2004) {tvdb-265448}/Season 01/Смешарики (2004) - s01e151.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Смешарики/Сезон 1/153.mp4;/mnt/synology/video/Kids/TV Shows/Смешарики (2004) {tvdb-265448}/Season 01/Смешарики (2004) - s01e153.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Смешарики/Сезон 1/154.mp4;/mnt/synology/video/Kids/TV Shows/Смешарики (2004) {tvdb-265448}/Season 01/Смешарики (2004) - s01e154.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Смешарики/Сезон 1/155.mp4;/mnt/synology/video/Kids/TV Shows/Смешарики (2004) {tvdb-265448}/Season 01/Смешарики (2004) - s01e155.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Смешарики/Сезон 1/156.mp4;/mnt/synology/video/Kids/TV Shows/Смешарики (2004) {tvdb-265448}/Season 01/Смешарики (2004) - s01e156.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Смешарики/Сезон 1/157.mp4;/mnt/synology/video/Kids/TV Shows/Смешарики (2004) {tvdb-265448}/Season 01/Смешарики (2004) - s01e157.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Смешарики/Сезон 1/158.mp4;/mnt/synology/video/Kids/TV Shows/Смешарики (2004) {tvdb-265448}/Season 01/Смешарики (2004) - s01e158.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Смешарики/Сезон 1/159-160.mp4;/mnt/synology/video/Kids/TV Shows/Смешарики (2004) {tvdb-265448}/Season 01/Смешарики (2004) - s01e159.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Смешарики/Сезон 1/15.mp4;/mnt/synology/video/Kids/TV Shows/Смешарики (2004) {tvdb-265448}/Season 01/Смешарики (2004) - s01e15.mp4;tv_show;yes;skipped_collision;
/mnt/synology/video/Детское/Смешарики/Сезон 1/161.mp4;/mnt/synology/video/Kids/TV Shows/Смешарики (2004) {tvdb-265448}/Season 01/Смешарики (2004) - s01e161.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Смешарики/Сезон 1/162.mp4;/mnt/synology/video/Kids/TV Shows/Смешарики (2004) {tvdb-265448}/Season 01/Смешарики (2004) - s01e162.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Смешарики/Сезон 1/163.mp4;/mnt/synology/video/Kids/TV Shows/Смешарики (2004) {tvdb-265448}/Season 01/Смешарики (2004) - s01e163.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Смешарики/Сезон 1/164-165.mp4;/mnt/synology/video/Kids/TV Shows/Smeshariki (2004) {tvdb-265448}/Season 01/Smeshariki (2004) - s01e164.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Смешарики/Сезон 1/166.mp4;/mnt/synology/video/Kids/TV Shows/Смешарики (2004) {tvdb-265448}/Season 01/Смешарики (2004) - s01e166.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Смешарики/Сезон 1/167.mp4;/mnt/synology/video/Kids/TV Shows/Смешарики (2004) {tvdb-265448}/Season 01/Смешарики (2004) - s01e167.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Смешарики/Сезон 1/168.mp4;/mnt/synology/video/Kids/TV Shows/Smeshariki (2004) {tvdb-265448}/Season 01/Smeshariki (2004) - s01e168.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Смешарики/Сезон 1/169.mp4;/mnt/synology/video/Kids/TV Shows/Смешарики (2004) {tvdb-265448}/Season 01/Смешарики (2004) - s01e169.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Смешарики/Сезон 1/16.mp4;/mnt/synology/video/Kids/TV Shows/Смешарики (2004) {tvdb-265448}/Season 01/Смешарики (2004) - s01e16.mp4;tv_show;yes;skipped_collision;
/mnt/synology/video/Детское/Смешарики/Сезон 1/170.mp4;/mnt/synology/video/Kids/TV Shows/Смешарики (2004) {tvdb-265448}/Season 01/Смешарики (2004) - s01e170.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Смешарики/Сезон 1/171.mp4;/mnt/synology/video/Kids/TV Shows/Смешарики (2004) {tvdb-265448}/Season 01/Смешарики (2004) - s01e171.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Смешарики/Сезон 1/172.mp4;/mnt/synology/video/Kids/TV Shows/Смешарики (2004) {tvdb-265448}/Season 01/Смешарики (2004) - s01e172.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Смешарики/Сезон 1/173.mp4;/mnt/synology/video/Kids/TV Shows/Смешарики (2004) {tvdb-265448}/Season 01/Смешарики (2004) - s01e173.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Смешарики/Сезон 1/174.mp4;/mnt/synology/video/Kids/TV Shows/Смешарики (2004) {tvdb-265448}/Season 01/Смешарики (2004) - s01e174.mp4;tv_show;no;skipped_missing_source;source not found
